"Electricity statistics (MW/GWh) by Country/area, Technology, Data Type, Grid connection and Year"

"Country/area";"Technology";"Data Type";"Grid connection";"Year";Electricity statistics (MW/GWh)
"Togo";"Oil";"Electricity Installed Capacity (MW)";"Off-grid";"2000";-
"Togo";"Oil";"Electricity Generation (GWh)";"All";"2000";-
"Togo";"Oil";"Electricity Generation (GWh)";"On-grid";"2000";-
"Togo";"Oil";"Electricity Generation (GWh)";"Off-grid";"2000";-
"Togo";"Natural gas";"Electricity Installed Capacity (MW)";"All";"2000";20.0000
"Togo";"Natural gas";"Electricity Installed Capacity (MW)";"On-grid";"2000";20.0000
"Togo";"Natural gas";"Electricity Installed Capacity (MW)";"Off-grid";"2000";-
"Togo";"Natural gas";"Electricity Generation (GWh)";"All";"2000";50.6670
"Togo";"Natural gas";"Electricity Generation (GWh)";"On-grid";"2000";50.6670
"Togo";"Natural gas";"Electricity Generation (GWh)";"Off-grid";"2000";-
"Togo";"Fossil fuels n.e.s.";"Electricity Installed Capacity (MW)";"All";"2000";-
"Togo";"Fossil fuels n.e.s.";"Electricity Installed Capacity (MW)";"On-grid";"2000";-
"Togo";"Fossil fuels n.e.s.";"Electricity Installed Capacity (MW)";"Off-grid";"2000";-
"Togo";"Fossil fuels n.e.s.";"Electricity Generation (GWh)";"All";"2000";-
"Togo";"Fossil fuels n.e.s.";"Electricity Generation (GWh)";"On-grid";"2000";-
"Togo";"Fossil fuels n.e.s.";"Electricity Generation (GWh)";"Off-grid";"2000";-
"Togo";"Nuclear";"Electricity Installed Capacity (MW)";"All";"2000";-
"Togo";"Nuclear";"Electricity Installed Capacity (MW)";"On-grid";"2000";-
"Togo";"Nuclear";"Electricity Installed Capacity (MW)";"Off-grid";"2000";-
"Togo";"Nuclear";"Electricity Generation (GWh)";"All";"2000";-
"Togo";"Nuclear";"Electricity Generation (GWh)";"On-grid";"2000";-
"Togo";"Nuclear";"Electricity Generation (GWh)";"Off-grid";"2000";-
"Togo";"Other non-renewable energy";"Electricity Installed Capacity (MW)";"All";"2000";-
"Togo";"Other non-renewable energy";"Electricity Installed Capacity (MW)";"On-grid";"2000";-
"Togo";"Other non-renewable energy";"Electricity Installed Capacity (MW)";"Off-grid";"2000";-
"Togo";"Other non-renewable energy";"Electricity Generation (GWh)";"All";"2000";-
"Togo";"Other non-renewable energy";"Electricity Generation (GWh)";"On-grid";"2000";-
"Togo";"Other non-renewable energy";"Electricity Generation (GWh)";"Off-grid";"2000";-
"Tokelau";"Total Renewable";"Electricity Installed Capacity (MW)";"All";"2000";-
"Tokelau";"Total Renewable";"Electricity Installed Capacity (MW)";"On-grid";"2000";-
"Tokelau";"Total Renewable";"Electricity Installed Capacity (MW)";"Off-grid";"2000";-
"Tokelau";"Total Renewable";"Electricity Generation (GWh)";"All";"2000";0.0220
"Tokelau";"Total Renewable";"Electricity Generation (GWh)";"On-grid";"2000";-
"Tokelau";"Total Renewable";"Electricity Generation (GWh)";"Off-grid";"2000";0.0220
"Tokelau";"Solar photovoltaic";"Electricity Installed Capacity (MW)";"All";"2000";-
"Tokelau";"Solar photovoltaic";"Electricity Installed Capacity (MW)";"On-grid";"2000";-
"Tokelau";"Solar photovoltaic";"Electricity Installed Capacity (MW)";"Off-grid";"2000";-
"Tokelau";"Solar photovoltaic";"Electricity Generation (GWh)";"All";"2000";0.0220
"Tokelau";"Solar photovoltaic";"Electricity Generation (GWh)";"On-grid";"2000";-
"Tokelau";"Solar photovoltaic";"Electricity Generation (GWh)";"Off-grid";"2000";0.0220
"Tokelau";"Solar thermal energy";"Electricity Installed Capacity (MW)";"All";"2000";-
"Tokelau";"Solar thermal energy";"Electricity Installed Capacity (MW)";"On-grid";"2000";-
"Tokelau";"Solar thermal energy";"Electricity Installed Capacity (MW)";"Off-grid";"2000";-
"Tokelau";"Solar thermal energy";"Electricity Generation (GWh)";"All";"2000";-
"Tokelau";"Solar thermal energy";"Electricity Generation (GWh)";"On-grid";"2000";-
"Tokelau";"Solar thermal energy";"Electricity Generation (GWh)";"Off-grid";"2000";-
"Tokelau";"Onshore wind energy";"Electricity Installed Capacity (MW)";"All";"2000";-
"Tokelau";"Onshore wind energy";"Electricity Installed Capacity (MW)";"On-grid";"2000";-
"Tokelau";"Onshore wind energy";"Electricity Installed Capacity (MW)";"Off-grid";"2000";-
"Tokelau";"Onshore wind energy";"Electricity Generation (GWh)";"All";"2000";-
"Tokelau";"Onshore wind energy";"Electricity Generation (GWh)";"On-grid";"2000";-
"Tokelau";"Onshore wind energy";"Electricity Generation (GWh)";"Off-grid";"2000";-
"Tokelau";"Offshore wind energy";"Electricity Installed Capacity (MW)";"All";"2000";-
"Tokelau";"Offshore wind energy";"Electricity Installed Capacity (MW)";"On-grid";"2000";-
"Tokelau";"Offshore wind energy";"Electricity Installed Capacity (MW)";"Off-grid";"2000";-
"Tokelau";"Offshore wind energy";"Electricity Generation (GWh)";"All";"2000";-
"Tokelau";"Offshore wind energy";"Electricity Generation (GWh)";"On-grid";"2000";-
"Tokelau";"Offshore wind energy";"Electricity Generation (GWh)";"Off-grid";"2000";-
"Tokelau";"Renewable hydropower";"Electricity Installed Capacity (MW)";"All";"2000";-
"Tokelau";"Renewable hydropower";"Electricity Installed Capacity (MW)";"On-grid";"2000";-
"Tokelau";"Renewable hydropower";"Electricity Installed Capacity (MW)";"Off-grid";"2000";-
"Tokelau";"Renewable hydropower";"Electricity Generation (GWh)";"All";"2000";-
"Tokelau";"Renewable hydropower";"Electricity Generation (GWh)";"On-grid";"2000";-
"Tokelau";"Renewable hydropower";"Electricity Generation (GWh)";"Off-grid";"2000";-
"Tokelau";"Mixed Hydro Plants";"Electricity Installed Capacity (MW)";"All";"2000";-
"Tokelau";"Mixed Hydro Plants";"Electricity Installed Capacity (MW)";"On-grid";"2000";-
"Tokelau";"Mixed Hydro Plants";"Electricity Installed Capacity (MW)";"Off-grid";"2000";-
"Tokelau";"Mixed Hydro Plants";"Electricity Generation (GWh)";"All";"2000";-
"Tokelau";"Mixed Hydro Plants";"Electricity Generation (GWh)";"On-grid";"2000";-
"Tokelau";"Mixed Hydro Plants";"Electricity Generation (GWh)";"Off-grid";"2000";-
"Tokelau";"Marine energy";"Electricity Installed Capacity (MW)";"All";"2000";-
"Tokelau";"Marine energy";"Electricity Installed Capacity (MW)";"On-grid";"2000";-
"Tokelau";"Marine energy";"Electricity Installed Capacity (MW)";"Off-grid";"2000";-
"Tokelau";"Marine energy";"Electricity Generation (GWh)";"All";"2000";-
"Tokelau";"Marine energy";"Electricity Generation (GWh)";"On-grid";"2000";-
"Tokelau";"Marine energy";"Electricity Generation (GWh)";"Off-grid";"2000";-
"Tokelau";"Solid biofuels";"Electricity Installed Capacity (MW)";"All";"2000";-
"Tokelau";"Solid biofuels";"Electricity Installed Capacity (MW)";"On-grid";"2000";-
"Tokelau";"Solid biofuels";"Electricity Installed Capacity (MW)";"Off-grid";"2000";-
"Tokelau";"Solid biofuels";"Electricity Generation (GWh)";"All";"2000";-
"Tokelau";"Solid biofuels";"Electricity Generation (GWh)";"On-grid";"2000";-
"Tokelau";"Solid biofuels";"Electricity Generation (GWh)";"Off-grid";"2000";-
"Tokelau";"Renewable municipal waste";"Electricity Installed Capacity (MW)";"All";"2000";-
"Tokelau";"Renewable municipal waste";"Electricity Installed Capacity (MW)";"On-grid";"2000";-
"Tokelau";"Renewable municipal waste";"Electricity Installed Capacity (MW)";"Off-grid";"2000";-
"Tokelau";"Renewable municipal waste";"Electricity Generation (GWh)";"All";"2000";-
"Tokelau";"Renewable municipal waste";"Electricity Generation (GWh)";"On-grid";"2000";-
"Tokelau";"Renewable municipal waste";"Electricity Generation (GWh)";"Off-grid";"2000";-
"Tokelau";"Liquid biofuels";"Electricity Installed Capacity (MW)";"All";"2000";-
"Tokelau";"Liquid biofuels";"Electricity Installed Capacity (MW)";"On-grid";"2000";-
"Tokelau";"Liquid biofuels";"Electricity Installed Capacity (MW)";"Off-grid";"2000";-
"Tokelau";"Liquid biofuels";"Electricity Generation (GWh)";"All";"2000";-
"Tokelau";"Liquid biofuels";"Electricity Generation (GWh)";"On-grid";"2000";-
"Tokelau";"Liquid biofuels";"Electricity Generation (GWh)";"Off-grid";"2000";-
"Tokelau";"Biogas";"Electricity Installed Capacity (MW)";"All";"2000";-
"Tokelau";"Biogas";"Electricity Installed Capacity (MW)";"On-grid";"2000";-
"Tokelau";"Biogas";"Electricity Installed Capacity (MW)";"Off-grid";"2000";-
"Tokelau";"Biogas";"Electricity Generation (GWh)";"All";"2000";-
"Tokelau";"Biogas";"Electricity Generation (GWh)";"On-grid";"2000";-
"Tokelau";"Biogas";"Electricity Generation (GWh)";"Off-grid";"2000";-
"Tokelau";"Geothermal energy";"Electricity Installed Capacity (MW)";"All";"2000";-
"Tokelau";"Geothermal energy";"Electricity Installed Capacity (MW)";"On-grid";"2000";-
"Tokelau";"Geothermal energy";"Electricity Installed Capacity (MW)";"Off-grid";"2000";-
"Tokelau";"Geothermal energy";"Electricity Generation (GWh)";"All";"2000";-
"Tokelau";"Geothermal energy";"Electricity Generation (GWh)";"On-grid";"2000";-
"Tokelau";"Geothermal energy";"Electricity Generation (GWh)";"Off-grid";"2000";-
"Tokelau";"Total Non-Renewable";"Electricity Installed Capacity (MW)";"All";"2000";0.1440
"Tokelau";"Total Non-Renewable";"Electricity Installed Capacity (MW)";"On-grid";"2000";0.1440
"Tokelau";"Total Non-Renewable";"Electricity Installed Capacity (MW)";"Off-grid";"2000";-
"Tokelau";"Total Non-Renewable";"Electricity Generation (GWh)";"All";"2000";0.5300
"Tokelau";"Total Non-Renewable";"Electricity Generation (GWh)";"On-grid";"2000";0.5300
"Tokelau";"Total Non-Renewable";"Electricity Generation (GWh)";"Off-grid";"2000";-
"Tokelau";"Pumped storage";"Electricity Installed Capacity (MW)";"All";"2000";-
"Tokelau";"Pumped storage";"Electricity Installed Capacity (MW)";"On-grid";"2000";-
"Tokelau";"Pumped storage";"Electricity Installed Capacity (MW)";"Off-grid";"2000";-
"Tokelau";"Pumped storage";"Electricity Generation (GWh)";"All";"2000";-
"Tokelau";"Pumped storage";"Electricity Generation (GWh)";"On-grid";"2000";-
"Tokelau";"Pumped storage";"Electricity Generation (GWh)";"Off-grid";"2000";-
"Tokelau";"Coal and peat";"Electricity Installed Capacity (MW)";"All";"2000";-
"Tokelau";"Coal and peat";"Electricity Installed Capacity (MW)";"On-grid";"2000";-
"Tokelau";"Coal and peat";"Electricity Installed Capacity (MW)";"Off-grid";"2000";-
"Tokelau";"Coal and peat";"Electricity Generation (GWh)";"All";"2000";-
"Tokelau";"Coal and peat";"Electricity Generation (GWh)";"On-grid";"2000";-
"Tokelau";"Coal and peat";"Electricity Generation (GWh)";"Off-grid";"2000";-
"Tokelau";"Oil";"Electricity Installed Capacity (MW)";"All";"2000";0.1440
"Tokelau";"Oil";"Electricity Installed Capacity (MW)";"On-grid";"2000";0.1440
"Tokelau";"Oil";"Electricity Installed Capacity (MW)";"Off-grid";"2000";-
"Tokelau";"Oil";"Electricity Generation (GWh)";"All";"2000";0.5300
"Tokelau";"Oil";"Electricity Generation (GWh)";"On-grid";"2000";0.5300
"Tokelau";"Oil";"Electricity Generation (GWh)";"Off-grid";"2000";-
"Tokelau";"Natural gas";"Electricity Installed Capacity (MW)";"All";"2000";-
"Tokelau";"Natural gas";"Electricity Installed Capacity (MW)";"On-grid";"2000";-
"Tokelau";"Natural gas";"Electricity Installed Capacity (MW)";"Off-grid";"2000";-
"Tokelau";"Natural gas";"Electricity Generation (GWh)";"All";"2000";-
"Tokelau";"Natural gas";"Electricity Generation (GWh)";"On-grid";"2000";-
"Tokelau";"Natural gas";"Electricity Generation (GWh)";"Off-grid";"2000";-
"Tokelau";"Fossil fuels n.e.s.";"Electricity Installed Capacity (MW)";"All";"2000";-
"Tokelau";"Fossil fuels n.e.s.";"Electricity Installed Capacity (MW)";"On-grid";"2000";-
"Tokelau";"Fossil fuels n.e.s.";"Electricity Installed Capacity (MW)";"Off-grid";"2000";-
"Tokelau";"Fossil fuels n.e.s.";"Electricity Generation (GWh)";"All";"2000";-
"Tokelau";"Fossil fuels n.e.s.";"Electricity Generation (GWh)";"On-grid";"2000";-
"Tokelau";"Fossil fuels n.e.s.";"Electricity Generation (GWh)";"Off-grid";"2000";-
"Tokelau";"Nuclear";"Electricity Installed Capacity (MW)";"All";"2000";-
"Tokelau";"Nuclear";"Electricity Installed Capacity (MW)";"On-grid";"2000";-
"Tokelau";"Nuclear";"Electricity Installed Capacity (MW)";"Off-grid";"2000";-
"Tokelau";"Nuclear";"Electricity Generation (GWh)";"All";"2000";-
"Tokelau";"Nuclear";"Electricity Generation (GWh)";"On-grid";"2000";-
"Tokelau";"Nuclear";"Electricity Generation (GWh)";"Off-grid";"2000";-
"Tokelau";"Other non-renewable energy";"Electricity Installed Capacity (MW)";"All";"2000";-
"Tokelau";"Other non-renewable energy";"Electricity Installed Capacity (MW)";"On-grid";"2000";-
"Tokelau";"Other non-renewable energy";"Electricity Installed Capacity (MW)";"Off-grid";"2000";-
"Tokelau";"Other non-renewable energy";"Electricity Generation (GWh)";"All";"2000";-
"Tokelau";"Other non-renewable energy";"Electricity Generation (GWh)";"On-grid";"2000";-
"Tokelau";"Other non-renewable energy";"Electricity Generation (GWh)";"Off-grid";"2000";-
"Tonga";"Total Renewable";"Electricity Installed Capacity (MW)";"All";"2000";0.0570
"Tonga";"Total Renewable";"Electricity Installed Capacity (MW)";"On-grid";"2000";-
"Tonga";"Total Renewable";"Electricity Installed Capacity (MW)";"Off-grid";"2000";0.0570
"Tonga";"Total Renewable";"Electricity Generation (GWh)";"All";"2000";0.0780
"Tonga";"Total Renewable";"Electricity Generation (GWh)";"On-grid";"2000";-
"Tonga";"Total Renewable";"Electricity Generation (GWh)";"Off-grid";"2000";0.0780
"Tonga";"Solar photovoltaic";"Electricity Installed Capacity (MW)";"All";"2000";0.0570
"Tonga";"Solar photovoltaic";"Electricity Installed Capacity (MW)";"On-grid";"2000";-
"Tonga";"Solar photovoltaic";"Electricity Installed Capacity (MW)";"Off-grid";"2000";0.0570
"Tonga";"Solar photovoltaic";"Electricity Generation (GWh)";"All";"2000";0.0780
"Tonga";"Solar photovoltaic";"Electricity Generation (GWh)";"On-grid";"2000";-
"Tonga";"Solar photovoltaic";"Electricity Generation (GWh)";"Off-grid";"2000";0.0780
"Tonga";"Solar thermal energy";"Electricity Installed Capacity (MW)";"All";"2000";-
"Tonga";"Solar thermal energy";"Electricity Installed Capacity (MW)";"On-grid";"2000";-
"Tonga";"Solar thermal energy";"Electricity Installed Capacity (MW)";"Off-grid";"2000";-
"Tonga";"Solar thermal energy";"Electricity Generation (GWh)";"All";"2000";-
"Tonga";"Solar thermal energy";"Electricity Generation (GWh)";"On-grid";"2000";-
"Tonga";"Solar thermal energy";"Electricity Generation (GWh)";"Off-grid";"2000";-
"Tonga";"Onshore wind energy";"Electricity Installed Capacity (MW)";"All";"2000";-
"Tonga";"Onshore wind energy";"Electricity Installed Capacity (MW)";"On-grid";"2000";-
"Tonga";"Onshore wind energy";"Electricity Installed Capacity (MW)";"Off-grid";"2000";-
"Tonga";"Onshore wind energy";"Electricity Generation (GWh)";"All";"2000";-
"Tonga";"Onshore wind energy";"Electricity Generation (GWh)";"On-grid";"2000";-
"Tonga";"Onshore wind energy";"Electricity Generation (GWh)";"Off-grid";"2000";-
"Tonga";"Offshore wind energy";"Electricity Installed Capacity (MW)";"All";"2000";-
"Tonga";"Offshore wind energy";"Electricity Installed Capacity (MW)";"On-grid";"2000";-
"Tonga";"Offshore wind energy";"Electricity Installed Capacity (MW)";"Off-grid";"2000";-
"Tonga";"Offshore wind energy";"Electricity Generation (GWh)";"All";"2000";-
"Tonga";"Offshore wind energy";"Electricity Generation (GWh)";"On-grid";"2000";-
"Tonga";"Offshore wind energy";"Electricity Generation (GWh)";"Off-grid";"2000";-
"Tonga";"Renewable hydropower";"Electricity Installed Capacity (MW)";"All";"2000";-
"Tonga";"Renewable hydropower";"Electricity Installed Capacity (MW)";"On-grid";"2000";-
"Tonga";"Renewable hydropower";"Electricity Installed Capacity (MW)";"Off-grid";"2000";-
"Tonga";"Renewable hydropower";"Electricity Generation (GWh)";"All";"2000";-
"Tonga";"Renewable hydropower";"Electricity Generation (GWh)";"On-grid";"2000";-
"Tonga";"Renewable hydropower";"Electricity Generation (GWh)";"Off-grid";"2000";-
"Tonga";"Mixed Hydro Plants";"Electricity Installed Capacity (MW)";"All";"2000";-
"Tonga";"Mixed Hydro Plants";"Electricity Installed Capacity (MW)";"On-grid";"2000";-
"Tonga";"Mixed Hydro Plants";"Electricity Installed Capacity (MW)";"Off-grid";"2000";-
"Tonga";"Mixed Hydro Plants";"Electricity Generation (GWh)";"All";"2000";-
"Tonga";"Mixed Hydro Plants";"Electricity Generation (GWh)";"On-grid";"2000";-
"Tonga";"Mixed Hydro Plants";"Electricity Generation (GWh)";"Off-grid";"2000";-
"Tonga";"Marine energy";"Electricity Installed Capacity (MW)";"All";"2000";-
"Tonga";"Marine energy";"Electricity Installed Capacity (MW)";"On-grid";"2000";-
"Tonga";"Marine energy";"Electricity Installed Capacity (MW)";"Off-grid";"2000";-
"Tonga";"Marine energy";"Electricity Generation (GWh)";"All";"2000";-
"Tonga";"Marine energy";"Electricity Generation (GWh)";"On-grid";"2000";-
"Tonga";"Marine energy";"Electricity Generation (GWh)";"Off-grid";"2000";-
"Tonga";"Solid biofuels";"Electricity Installed Capacity (MW)";"All";"2000";-
"Tonga";"Solid biofuels";"Electricity Installed Capacity (MW)";"On-grid";"2000";-
"Tonga";"Solid biofuels";"Electricity Installed Capacity (MW)";"Off-grid";"2000";-
"Tonga";"Solid biofuels";"Electricity Generation (GWh)";"All";"2000";-
"Tonga";"Solid biofuels";"Electricity Generation (GWh)";"On-grid";"2000";-
"Tonga";"Solid biofuels";"Electricity Generation (GWh)";"Off-grid";"2000";-
"Tonga";"Renewable municipal waste";"Electricity Installed Capacity (MW)";"All";"2000";-
"Tonga";"Renewable municipal waste";"Electricity Installed Capacity (MW)";"On-grid";"2000";-
"Tonga";"Renewable municipal waste";"Electricity Installed Capacity (MW)";"Off-grid";"2000";-
"Tonga";"Renewable municipal waste";"Electricity Generation (GWh)";"All";"2000";-
"Tonga";"Renewable municipal waste";"Electricity Generation (GWh)";"On-grid";"2000";-
"Tonga";"Renewable municipal waste";"Electricity Generation (GWh)";"Off-grid";"2000";-
"Tonga";"Liquid biofuels";"Electricity Installed Capacity (MW)";"All";"2000";-
"Tonga";"Liquid biofuels";"Electricity Installed Capacity (MW)";"On-grid";"2000";-
"Tonga";"Liquid biofuels";"Electricity Installed Capacity (MW)";"Off-grid";"2000";-
"Tonga";"Liquid biofuels";"Electricity Generation (GWh)";"All";"2000";-
"Tonga";"Liquid biofuels";"Electricity Generation (GWh)";"On-grid";"2000";-
"Tonga";"Liquid biofuels";"Electricity Generation (GWh)";"Off-grid";"2000";-
"Tonga";"Biogas";"Electricity Installed Capacity (MW)";"All";"2000";-
